6.07560000e+14 	 1.50876547e+14 	 6.80104685e+14 
6.09220000e+14 	 1.52234513e+14 	 6.82377093e+14 
6.10880000e+14 	 1.53598592e+14 	 6.84653066e+14 
6.12540000e+14 	 1.54968733e+14 	 6.86932783e+14 
6.14200000e+14 	 1.56344952e+14 	 6.89216243e+14 
6.15860000e+14 	 1.57727215e+14 	 6.91503447e+14 
6.17520000e+14 	 1.59115502e+14 	 6.93794395e+14 
6.19180000e+14 	 1.60509779e+14 	 6.96089086e+14 
6.20840000e+14 	 1.61910064e+14 	 6.98387521e+14 
6.22500000e+14 	 1.63316302e+14 	 7.00689522e+14 
6.24160000e+14 	 1.64728476e+14 	 7.02995444e+14 
6.25820000e+14 	 1.66146604e+14 	 7.05305289e+14 
6.27480000e+14 	 1.67570633e+14 	 7.07618699e+14 
6.29140000e+14 	 1.69000562e+14 	 7.09935852e+14 
6.30800000e+14 	 1.70436356e+14 	 7.12256927e+14 
6.32460000e+14 	 1.71878014e+14 	 7.14581746e+14 
6.34120000e+14 	 1.73325502e+14 	 7.16910309e+14 
6.35780000e+14 	 1.74778836e+14 	 7.19242616e+14 
6.37440000e+14 	 1.76237946e+14 	 7.21578844e+14 
6.39100000e+14 	 1.77702868e+14 	 7.23918816e+14 
6.40760000e+14 	 1.79173583e+14 	 7.26262710e+14 
6.42420000e+14 	 1.80649930e+14 	 7.28610348e+14 
6.44080000e+14 	 1.82132161e+14 	 7.30961729e+14 
6.45740000e+14 	 1.83620096e+14 	 7.33317032e+14 
6.47400000e+14 	 1.85113556e+14 	 7.35676079e+14 
6.49060000e+14 	 1.86612900e+14 	 7.38039048e+14 
6.50720000e+14 	 1.88117769e+14 	 7.40405939e+14 
6.52380000e+14 	 1.89628343e+14 	 7.42776573e+14 
6.54040000e+14 	 1.91144621e+14 	 7.45150951e+14 
6.55700000e+14 	 1.92666425e+14 	 7.47529251e+14 
6.57360000e+14 	 1.94193934e+14 	 7.49911473e+14 
6.59020000e+14 	 1.95726968e+14 	 7.52297617e+14 
6.60680000e+14 	 1.97265707e+14 	 7.54687505e+14 
6.62340000e+14 	 1.98809793e+14 	 7.57081314e+14 
6.64000000e+14 	 2.00359584e+14 	 7.59479046e+14 
6.65660000e+14 	 2.01914723e+14 	 7.61880521e+14 
6.67320000e+14 	 2.03475566e+14 	 7.64286097e+14 
6.68980000e+14 	 2.05041757e+14 	 7.66695416e+14 
6.70640000e+14 	 2.06613474e+14 	 7.69108657e+14 
6.72300000e+14 	 2.08190717e+14 	 7.71525820e+14 
6.73960000e+14 	 2.09773486e+14 	 7.73946726e+14 
6.75620000e+14 	 2.11361602e+14 	 7.76371733e+14 
6.77280000e+14 	 2.12955067e+14 	 7.78800483e+14 
6.78940000e+14 	 2.14554057e+14 	 7.81233334e+14 
6.80600000e+14 	 2.16158396e+14 	 7.83669928e+14 
6.82260000e+14 	 2.17768082e+14 	 7.86110623e+14 
6.83920000e+14 	 2.19383116e+14 	 7.88555061e+14 
6.85580000e+14 	 2.21003676e+14 	 7.91003600e+14 
6.87240000e+14 	 2.22629406e+14 	 7.93455882e+14 
6.88900000e+14 	 2.24260483e+14 	 7.95912264e+14 
6.90560000e+14 	 2.25896908e+14 	 7.98372568e+14 
6.92220000e+14 	 2.27538681e+14 	 8.00836616e+14 
6.93880000e+14 	 2.29185802e+14 	 8.03304765e+14 
6.95540000e+14 	 2.30838092e+14 	 8.05776835e+14 
6.97200000e+14 	 2.32495730e+14 	 8.08253005e+14 
6.98860000e+14 	 2.34158538e+14 	 8.10732919e+14 
7.00520000e+14 	 2.35826693e+14 	 8.13216755e+14 
7.02180000e+14 	 2.37499840e+14 	 8.15704691e+14 
7.03840000e+14 	 2.39178513e+14 	 8.18196549e+14 
7.05500000e+14 	 2.40862177e+14 	 8.20692329e+14 
7.07160000e+14 	 2.42551189e+14 	 8.23192209e+14 
7.08820000e+14 	 2.44245192e+14 	 8.25696011e+14 
7.10480000e+14 	 2.45944543e+14 	 8.28203735e+14 
7.12140000e+14 	 2.47648885e+14 	 8.30715381e+14 
7.13800000e+14 	 2.49358575e+14 	 8.33231128e+14 
7.15460000e+14 	 2.51073256e+14 	 8.35750796e+14 
7.17120000e+14 	 2.52793107e+14 	 8.38274386e+14 
7.18780000e+14 	 2.54518127e+14 	 8.40802076e+14 
7.20440000e+14 	 2.56248139e+14 	 8.43333689e+14 
7.22100000e+14 	 2.57983320e+14 	 8.45869401e+14 
7.23760000e+14 	 2.59723492e+14 	 8.48409035e+14 
7.25420000e+14 	 2.61468834e+14 	 8.50952592e+14 
7.27080000e+14 	 2.63219167e+14 	 8.53500248e+14 
7.28740000e+14 	 2.64974670e+14 	 8.56051827e+14 
7.30400000e+14 	 2.66735164e+14 	 8.58607506e+14 
7.32060000e+14 	 2.68500649e+14 	 8.61167106e+14 
7.33720000e+14 	 2.70271126e+14 	 8.63730807e+14 
7.35380000e+14 	 2.72046594e+14 	 8.66298430e+14 
7.37040000e+14 	 2.73827231e+14 	 8.68870153e+14 
7.38700000e+14 	 2.75612682e+14 	 8.71445798e+14 
7.40360000e+14 	 2.77403123e+14 	 8.74025543e+14 
7.42020000e+14 	 2.79198734e+14 	 8.76609210e+14 
7.43680000e+14 	 2.80999159e+14 	 8.79196978e+14 
7.45340000e+14 	 2.82804396e+14 	 8.81788667e+14 
